icao24,callsign,origin,time_pos,last_con,long,lat,altitude,timestamp
702034,BBC387  ,Bangladesh,1772565409,1772565410,100.8972,3.9193,8755.38,2026-03-04 03:20:03
702034,BBC387  ,Bangladesh,1772565409,1772565410,100.8972,3.9193,8755.38,2026-03-04 03:22:04
8a0a12,,Indonesia,1772566197,1772566197,101.5746,4.1151,8831.58,2026-03-04 03:30:08
8a0a12,UBG307  ,Indonesia,1772566308,1772566309,101.6683,3.9064,8831.58,2026-03-04 03:32:09
8a0a12,UBG307  ,Indonesia,1772566433,1772566434,101.7744,3.6748,8831.58,2026-03-04 03:34:10
7502da,MXD181  ,Malaysia,1772566801,1772566802,101.6787,3.634,6195.06,2026-03-04 03:40:13
76cdad,SIA330  ,Singapore,1772566785,1772566785,100.8189,3.7859,10218.42,2026-03-04 03:40:13
76cdad,SIA330  ,Singapore,1772566785,1772566785,100.8189,3.7859,10218.42,2026-03-04 03:42:14
76cdad,SIA330  ,Singapore,1772566785,1772566785,100.8189,3.7859,10218.42,2026-03-04 03:44:15
80142a,IGO1031 ,India,1772567346,1772567347,100.7728,4.0582,9075.42,2026-03-04 03:50:18
80142a,IGO1031 ,India,1772567346,1772567347,100.7728,4.0582,9075.42,2026-03-04 03:52:20
80142a,IGO1031 ,India,1772567605,1772567605,101.3132,3.9287,7764.78,2026-03-04 03:54:20
80142a,IGO1031 ,India,1772567605,1772567605,101.3132,3.9287,7764.78,2026-03-04 03:56:22
80152f,IGO1027 ,India,1772567774,1772567774,100.563,3.7784,11277.6,2026-03-04 03:56:22
76cce2,SIA23   ,Singapore,1772569344,1772569344,101.391,4.0843,11887.2,2026-03-04 04:22:34
76cce2,SIA23   ,Singapore,1772569468,1772569468,101.5154,3.86,11887.2,2026-03-04 04:24:35
76cef6,SIA345  ,Singapore,1772569466,1772569468,101.4247,3.7064,10660.38,2026-03-04 04:24:35
76cce2,SIA23   ,Singapore,1772569593,1772569593,101.6438,3.6321,11887.2,2026-03-04 04:26:36
76cc74,SIA529  ,Singapore,1772570572,1772570572,100.0306,3.8179,11269.98,2026-03-04 04:44:45
76cd79,SIA403  ,Singapore,1772571527,1772571531,101.401,3.8781,11894.82,2026-03-04 04:58:53
76cd79,SIA403  ,Singapore,1772571645,1772571645,101.5325,3.6779,11887.2,2026-03-04 05:00:54
76cd15,SIA511  ,Singapore,1772571755,1772571764,100.0801,3.7953,11887.2,2026-03-04 05:02:55
750338,XAX809  ,Malaysia,1772571703,1772571707,101.5666,3.6043,5966.46,2026-03-04 05:02:55
76cd07,SIA523  ,Singapore,1772572369,1772572369,101.5025,3.9705,11277.6,2026-03-04 05:13:00
76cd07,SIA523  ,Singapore,1772572492,1772572492,101.6214,3.7399,11277.6,2026-03-04 05:15:01
71002c,SVA840  ,Saudi Arabia,1772572441,1772572441,100.6849,4.1602,10439.4,2026-03-04 05:15:01
71002c,SVA840  ,Saudi Arabia,1772572441,1772572441,100.6849,4.1602,10439.4,2026-03-04 05:17:02
71002c,SVA840  ,Saudi Arabia,1772572441,1772572441,100.6849,4.1602,10439.4,2026-03-04 05:19:03
76b443,SIA517  ,Singapore,1772572970,1772572971,101.3789,3.7731,10058.4,2026-03-04 05:23:05
71002c,,Saudi Arabia,1772573075,1772573075,101.5625,3.647,6355.08,2026-03-04 05:25:06
750109,,Malaysia,1772573174,1772573175,101.5508,3.6827,6637.02,2026-03-04 05:27:07
7503db,MXD242  ,Malaysia,1772573153,1772573153,101.0405,3.7678,7223.76,2026-03-04 05:27:07
75056d,,Malaysia,1772573144,1772573144,101.2344,4.1425,9128.76,2026-03-04 05:27:07
7503db,MXD242  ,Malaysia,1772573153,1772573153,101.0405,3.7678,7223.76,2026-03-04 05:29:08
75056d,,Malaysia,1772573144,1772573144,101.2344,4.1425,9128.76,2026-03-04 05:29:08
75056d,,Malaysia,1772573144,1772573375,101.2344,4.1425,9128.76,2026-03-04 05:31:09
7502d5,MXD671  ,Malaysia,1772574041,1772574055,101.721,3.6928,6004.56,2026-03-04 05:41:14
750422,MXD136  ,Malaysia,1772574057,1772574057,101.6451,3.8808,7345.68,2026-03-04 05:41:14
750422,MXD136  ,Malaysia,1772574177,1772574177,101.7918,3.7451,6949.44,2026-03-04 05:43:15
76ceef,SIA25   ,Singapore,1772574172,1772574177,101.2797,3.8439,10668.0,2026-03-04 05:43:15
895052,RBA122  ,Brunei Darussalam,1772574231,1772574231,100.6062,4.2394,11285.22,2026-03-04 05:45:16
76ceef,SIA25   ,Singapore,1772574308,1772574309,101.4975,3.6442,10668.0,2026-03-04 05:45:16
895052,RBA122  ,Brunei Darussalam,1772574231,1772574231,100.6062,4.2394,11285.22,2026-03-04 05:47:17
76b454,SIA441  ,Singapore,1772574555,1772574555,101.4313,3.7585,10058.4,2026-03-04 05:49:18
895052,RBA122  ,Brunei Darussalam,1772574792,1772574792,101.6848,4.0705,11285.22,2026-03-04 05:53:20
75021d,MAS181  ,Malaysia,1772574784,1772574787,100.7599,4.0295,9601.2,2026-03-04 05:53:20
75021d,MAS181  ,Malaysia,1772574879,1772574879,100.9102,3.9156,8930.64,2026-03-04 05:55:21
75044b,MAS21   ,Malaysia,1772574908,1772574914,101.3487,3.8859,7940.04,2026-03-04 05:55:21
75021d,MAS181  ,Malaysia,1772574879,1772574879,100.9102,3.9156,8930.64,2026-03-04 05:57:22
75044b,MAS21   ,Malaysia,1772575037,1772575038,101.4872,3.6942,7284.72,2026-03-04 05:57:22
75021d,MAS181  ,Malaysia,1772574879,1772574879,100.9102,3.9156,8930.64,2026-03-04 05:59:23
76cd47,SIA303  ,Singapore,1772575276,1772575278,101.2996,4.007,11887.2,2026-03-04 06:01:24
76cd14,,Singapore,1772575400,1772575400,101.379,3.9479,11277.6,2026-03-04 06:03:25
76cd47,SIA303  ,Singapore,1772575400,1772575400,101.4239,3.7845,11887.2,2026-03-04 06:03:25
76cd14,SIA505  ,Singapore,1772575522,1772575522,101.5242,3.7328,11277.6,2026-03-04 06:05:26
8007ce,IGO1006 ,India,1772576072,1772576085,101.4839,3.6292,10980.42,2026-03-04 06:15:31
75052a,AXM6115 ,Malaysia,1772576127,1772576127,101.472,3.6304,6926.58,2026-03-04 06:15:31
80142a,IGO1032 ,India,1772576075,1772576075,101.1593,3.6542,7299.96,2026-03-04 06:15:31
8007ce,IGO1006 ,India,1772576072,1772576185,101.4839,3.6292,10980.42,2026-03-04 06:17:32
75021f,MAS178  ,Malaysia,1772576247,1772576247,100.185,3.8394,8839.2,2026-03-04 06:17:32
80142a,IGO1032 ,India,1772576075,1772576075,101.1593,3.6542,7299.96,2026-03-04 06:17:32
8007ce,IGO1006 ,India,1772576072,1772576185,101.4839,3.6292,10980.42,2026-03-04 06:19:33
75021f,MAS178  ,Malaysia,1772576346,1772576346,100.3752,3.8329,8839.2,2026-03-04 06:19:33
80142a,IGO1032 ,India,1772576075,1772576075,101.1593,3.6542,7299.96,2026-03-04 06:19:33
8015c1,AIC2380 ,India,1772576484,1772576484,101.5423,4.1416,10058.4,2026-03-04 06:21:34
8007ce,IGO1006 ,India,1772576072,1772576185,101.4839,3.6292,10980.42,2026-03-04 06:21:34
75021f,MAS178  ,Malaysia,1772576435,1772576435,100.5375,3.7813,8801.1,2026-03-04 06:21:34
8015c1,AIC2380 ,India,1772576605,1772576605,101.6444,3.9187,10058.4,2026-03-04 06:23:35
75020d,MAS107  ,Malaysia,1772576604,1772576604,101.4012,3.7306,7162.8,2026-03-04 06:23:35
75021f,MAS178  ,Malaysia,1772576531,1772576540,100.7114,3.7054,7749.54,2026-03-04 06:23:35
80142a,IGO1032 ,India,1772576604,1772576604,100.3961,4.3821,9128.76,2026-03-04 06:23:35
8015c1,AIC2380 ,India,1772576732,1772576732,101.7531,3.6816,10058.4,2026-03-04 06:25:36
80142a,IGO1032 ,India,1772576713,1772576718,100.1948,4.5119,9677.4,2026-03-04 06:25:36
80142a,IGO1032 ,India,1772576713,1772576718,100.1948,4.5119,9677.4,2026-03-04 06:27:37
75021c,,Malaysia,1772576966,1772576966,100.5229,3.9206,8953.5,2026-03-04 06:29:38
750554,MAS197  ,Malaysia,1772576932,1772576932,101.5406,4.0023,7482.84,2026-03-04 06:29:38
80142a,IGO1032 ,India,1772576713,1772576718,100.1948,4.5119,9677.4,2026-03-04 06:29:38
75021c,,Malaysia,1772577018,1772577018,100.6107,3.8666,8679.18,2026-03-04 06:31:39
750554,MAS197  ,Malaysia,1772576932,1772576932,101.5406,4.0023,7482.84,2026-03-04 06:31:39
75021c,MAS193  ,Malaysia,1772577219,1772577219,100.9234,3.6568,7658.1,2026-03-04 06:33:40
750554,MAS197  ,Malaysia,1772576932,1772576932,101.5406,4.0023,7482.84,2026-03-04 06:33:40
76cd75,SIA423  ,Singapore,1772577322,1772577322,100.8962,3.9401,11887.2,2026-03-04 06:35:41
75025a,MAS195  ,Malaysia,1772577379,1772577379,100.2858,4.5116,11277.6,2026-03-04 06:37:42
76cd75,SIA423  ,Singapore,1772577322,1772577438,100.8962,3.9401,11887.2,2026-03-04 06:37:42
7504a0,AXM11   ,Malaysia,1772577452,1772577452,100.7337,4.0688,8046.72,2026-03-04 06:37:42
75025a,MAS195  ,Malaysia,1772577379,1772577379,100.2858,4.5116,11277.6,2026-03-04 06:39:43
76cd75,SIA423  ,Singapore,1772577572,1772577572,101.3718,3.7835,11887.2,2026-03-04 06:39:43
75033d,,Malaysia,1772577571,1772577571,101.6587,3.9011,7033.26,2026-03-04 06:39:43
7504a0,AXM11   ,Malaysia,1772577572,1772577572,100.5206,4.2128,8542.02,2026-03-04 06:39:43
75033d,AXM68   ,Malaysia,1772577692,1772577692,101.6773,3.6772,6697.98,2026-03-04 06:41:44
75056b,MXD2116 ,Malaysia,1772577617,1772577617,101.1955,3.606,6355.08,2026-03-04 06:41:44
7504a0,AXM11   ,Malaysia,1772577614,1772577617,100.4458,4.2633,8709.66,2026-03-04 06:41:44
750449,MAS3    ,Malaysia,1772577816,1772577816,101.7241,3.8223,7338.06,2026-03-04 06:43:45
75056b,MXD2116 ,Malaysia,1772577617,1772577617,101.1955,3.606,6355.08,2026-03-04 06:43:45
7504a0,AXM11   ,Malaysia,1772577614,1772577617,100.4458,4.2633,8709.66,2026-03-04 06:43:45
77044f,ALK318  ,Sri Lanka,1772577913,1772577913,100.6197,4.2312,8839.2,2026-03-04 06:45:46
77044f,ALK318  ,Sri Lanka,1772577913,1772577913,100.6197,4.2312,8839.2,2026-03-04 06:47:47
77044f,ALK318  ,Sri Lanka,1772577913,1772577913,100.6197,4.2312,8839.2,2026-03-04 06:49:48
75025a,MAS195  ,Malaysia,1772578303,1772578303,101.7074,3.7436,7269.48,2026-03-04 06:51:49
80152f,IGO1024 ,India,1772578287,1772578291,101.2879,3.7323,10988.04,2026-03-04 06:51:49
80152f,IGO1024 ,India,1772578310,1772578367,101.2489,3.7653,10988.04,2026-03-04 06:53:50
80183a,IGO1605 ,India,1772578524,1772578524,100.4583,3.649,10668.0,2026-03-04 06:55:50
80152f,IGO1024 ,India,1772578536,1772578537,100.7733,3.8948,10965.18,2026-03-04 06:55:50
80183a,IGO1605 ,India,1772578669,1772578669,100.7511,3.6232,10668.0,2026-03-04 06:57:52
80152f,IGO1024 ,India,1772578567,1772578668,100.7064,3.9102,10957.56,2026-03-04 06:57:52
80183a,IGO1605 ,India,1772578783,1772578783,100.9703,3.6037,10668.0,2026-03-04 06:59:52
80152f,IGO1024 ,India,1772578694,1772578694,100.4297,3.9664,10972.8,2026-03-04 06:59:52
75029c,AXM6413 ,Malaysia,1772578910,1772578910,101.4328,3.6154,9448.8,2026-03-04 07:01:53
80152f,IGO1024 ,India,1772578841,1772578841,100.1151,4.025,10980.42,2026-03-04 07:01:53
7504cd,,Malaysia,1772579026,1772579026,101.7256,3.7205,6515.1,2026-03-04 07:03:54
80152f,IGO1024 ,India,1772578841,1772578841,100.1151,4.025,10980.42,2026-03-04 07:03:54
80152f,IGO1024 ,India,1772578841,1772578841,100.1151,4.025,10980.42,2026-03-04 07:05:55
76bcc8,TGW522  ,Singapore,1772579392,1772579392,101.7552,3.9251,11231.88,2026-03-04 07:09:58
76bcc8,TGW522  ,Singapore,1772579508,1772579509,101.5409,4.1045,11696.7,2026-03-04 07:11:59
76bcc8,TGW522  ,Singapore,1772579569,1772579573,101.429,4.1963,11910.06,2026-03-04 07:14:00
76bcc8,TGW522  ,Singapore,1772579569,1772579573,101.429,4.1963,11910.06,2026-03-04 07:16:01
76bcc8,TGW522  ,Singapore,1772579569,1772579573,101.429,4.1963,11910.06,2026-03-04 07:18:02
7503fd,AXM6124 ,Malaysia,1772579981,1772579981,100.9716,3.6948,7315.2,2026-03-04 07:20:03
750327,TGH211  ,Malaysia,1772580054,1772580054,100.9966,3.7794,2766.06,2026-03-04 07:22:04
7503fd,AXM6124 ,Malaysia,1772580105,1772580110,100.8756,3.9099,7315.2,2026-03-04 07:22:04
750327,TGH211  ,Malaysia,1772580054,1772580054,100.9966,3.7794,2766.06,2026-03-04 07:24:05
7503fd,AXM6124 ,Malaysia,1772580148,1772580148,100.8426,3.984,7315.2,2026-03-04 07:24:05
750327,TGH211  ,Malaysia,1772580054,1772580054,100.9966,3.7794,2766.06,2026-03-04 07:26:06
7503fd,AXM6124 ,Malaysia,1772580148,1772580148,100.8426,3.984,7315.2,2026-03-04 07:26:06
76b445,SIA724  ,Singapore,1772580848,1772580848,101.7617,4.0082,12192,2026-03-04 07:34:10
76b445,SIA724  ,Singapore,1772580956,1772580956,101.6253,4.2106,12192,2026-03-04 07:36:10
76b445,SIA724  ,Singapore,1772581067,1772581067,101.4845,4.4201,12192,2026-03-04 07:38:12
76b863,TGW430  ,Singapore,1772581194,1772581194,100.9758,3.7198,9966.96,2026-03-04 07:40:13
76b445,SIA724  ,Singapore,1772581169,1772581169,101.354,4.6144,12192.0,2026-03-04 07:40:13
76b863,TGW430  ,Singapore,1772581327,1772581328,100.8458,3.9764,8450.58,2026-03-04 07:42:14
750465,AXM25   ,Malaysia,1772581326,1772581326,100.7572,3.6873,7719.06,2026-03-04 07:42:14
76b445,SIA724  ,Singapore,1772581169,1772581169,101.354,4.6144,12192.0,2026-03-04 07:42:14
76b863,TGW430  ,Singapore,1772581341,1772581341,100.8342,4.0024,8305.8,2026-03-04 07:44:15
750465,AXM25   ,Malaysia,1772581417,1772581422,100.6635,3.8351,8252.46,2026-03-04 07:44:15
76b445,SIA724  ,Singapore,1772581169,1772581169,101.354,4.6144,12192.0,2026-03-04 07:44:15
76b863,TGW430  ,Singapore,1772581341,1772581341,100.8342,4.0024,8305.8,2026-03-04 07:46:16
750465,AXM25   ,Malaysia,1772581417,1772581422,100.6635,3.8351,8252.46,2026-03-04 07:46:16
750465,AXM25   ,Malaysia,1772581417,1772581623,100.6635,3.8351,8252.46,2026-03-04 07:48:17
750465,AXM25   ,Malaysia,1772581417,1772581623,100.6635,3.8351,8252.46,2026-03-04 07:50:18
76b444,SIA524  ,Singapore,1772581812,1772581812,100.9406,3.6526,10972.8,2026-03-04 07:50:18
76b444,SIA524  ,Singapore,1772581865,1772581894,100.8548,3.737,10972.8,2026-03-04 07:52:19
76b444,SIA524  ,Singapore,1772581865,1772581894,100.8548,3.737,10972.8,2026-03-04 07:54:20
76b444,SIA524  ,Singapore,1772581865,1772581894,100.8548,3.737,10972.8,2026-03-04 07:56:21
75052a,AXM6114 ,Malaysia,1772583146,1772583146,100.9522,3.738,7315.2,2026-03-04 08:12:28
75052a,AXM6114 ,Malaysia,1772583269,1772583269,100.8563,3.9533,7315.2,2026-03-04 08:14:29
8016a5,IGO1018 ,India,1772583380,1772583380,101.6191,3.8032,10363.2,2026-03-04 08:16:30
800742,AIC302  ,India,1772583380,1772583380,101.3613,3.6578,11269.98,2026-03-04 08:16:30
75052a,AXM6114 ,Malaysia,1772583291,1772583291,100.8386,3.9931,7315.2,2026-03-04 08:16:30
76b450,SIA990  ,Singapore,1772583380,1772583380,100.982,3.6788,9075.42,2026-03-04 08:16:30
76cc81,SIA422  ,Singapore,1772584393,1772584403,100.8158,3.7431,10927.08,2026-03-04 08:33:30
8a09f8,TNU633  ,Indonesia,1772584121,1772584141,100.5909,4.2405,5539.74,2026-03-04 08:33:30
76cc81,SIA422  ,Singapore,1772584412,1772584415,100.7804,3.7732,10972.8,2026-03-04 08:35:32
80073e,AIC308  ,India,1772584650,1772584651,101.5081,3.808,11277.6,2026-03-04 08:37:33
76cc81,SIA422  ,Singapore,1772584412,1772584415,100.7804,3.7732,10972.8,2026-03-04 08:37:33
76b449,SIA132  ,Singapore,1772584631,1772584631,101.4058,3.6847,10363.2,2026-03-04 08:37:33
80073e,AIC308  ,India,1772584764,1772584764,101.6335,3.603,11269.98,2026-03-04 08:39:35
76b449,SIA132  ,Singapore,1772584687,1772584687,101.3102,3.7557,10355.58,2026-03-04 08:39:35
76b449,SIA132  ,Singapore,1772584687,1772584687,101.3102,3.7557,10355.58,2026-03-04 08:41:37
750480,AXM854  ,Malaysia,1772585000,1772585000,101.5082,3.6189,6111.24,2026-03-04 08:43:39
75029c,AXM6412 ,Malaysia,1772585134,1772585134,100.9651,3.7127,8564.88,2026-03-04 08:45:41
750480,AXM854  ,Malaysia,1772585036,1772585036,101.4831,3.6824,6423.66,2026-03-04 08:45:41
801464,AIC2105 ,India,1772585134,1772585134,100.8657,3.6576,10668.0,2026-03-04 08:45:41
75029c,AXM6412 ,Malaysia,1772585262,1772585262,100.8399,3.9292,7955.28,2026-03-04 08:47:43
750480,AXM854  ,Malaysia,1772585036,1772585036,101.4831,3.6824,6423.66,2026-03-04 08:47:43
75029c,AXM6412 ,Malaysia,1772585352,1772585365,100.7539,4.078,7459.98,2026-03-04 08:49:44
502d81,UAG28S  ,Latvia,1772585383,1772585383,101.7192,3.7545,11696.7,2026-03-04 08:49:44
75029c,AXM6412 ,Malaysia,1772585352,1772585365,100.7539,4.078,7459.98,2026-03-04 08:51:47
502d81,UAG28S  ,Latvia,1772585501,1772585501,101.5701,4.0037,12169.14,2026-03-04 08:51:47
75029c,AXM6412 ,Malaysia,1772585352,1772585365,100.7539,4.078,7459.98,2026-03-04 08:53:48
502d81,UAG28S  ,Latvia,1772585623,1772585625,101.4155,4.262,12192.0,2026-03-04 08:53:48
502d81,UAG28S  ,Latvia,1772585693,1772585693,101.3276,4.4085,12192,2026-03-04 08:55:50
7503fd,,Malaysia,1772585844,1772585844,100.6784,4.0946,8229.6,2026-03-04 08:57:53
502d81,UAG28S  ,Latvia,1772585693,1772585693,101.3276,4.4085,12192.0,2026-03-04 08:57:53
75002c,AXM6144 ,Malaysia,1772585985,1772585985,101.026,3.6094,6705.6,2026-03-04 08:59:54
7503fd,,Malaysia,1772585844,1772585844,100.6784,4.0946,8229.6,2026-03-04 08:59:54
502d81,UAG28S  ,Latvia,1772585693,1772585693,101.3276,4.4085,12192.0,2026-03-04 08:59:54
75002c,AXM6144 ,Malaysia,1772586109,1772586109,100.9181,3.8137,6705.6,2026-03-04 09:01:57
75002c,AXM6144 ,Malaysia,1772586203,1772586205,100.8468,3.9739,6705.6,2026-03-04 09:03:59
75002c,AXM6144 ,Malaysia,1772586203,1772586205,100.8468,3.9739,6705.6,2026-03-04 09:06:01
75002c,AXM6144 ,Malaysia,1772586203,1772586205,100.8468,3.9739,6705.6,2026-03-04 09:08:02
76b443,SIA726  ,Singapore,1772586473,1772586473,101.7783,3.6202,10972.8,2026-03-04 09:08:02
7503bf,AXM6021 ,Malaysia,1772586601,1772586601,100.9616,3.7365,8572.5,2026-03-04 09:10:04
76b443,SIA726  ,Singapore,1772586601,1772586601,101.6313,3.8721,10972.8,2026-03-04 09:10:04
76b865,TGW426  ,Singapore,1772586716,1772586716,101.3637,3.7206,10363.2,2026-03-04 09:12:06
76b443,SIA726  ,Singapore,1772586719,1772586719,101.4962,4.1025,10972.8,2026-03-04 09:12:06
76b865,TGW426  ,Singapore,1772586786,1772586786,101.2375,3.8113,10264.14,2026-03-04 09:14:09
76b443,SIA726  ,Singapore,1772586779,1772586779,101.4278,4.2193,10972.8,2026-03-04 09:14:09
76b865,TGW426  ,Singapore,1772586786,1772586786,101.2375,3.8113,10264.14,2026-03-04 09:16:11
76b443,SIA726  ,Singapore,1772586779,1772586779,101.4278,4.2193,10972.8,2026-03-04 09:16:11
76b865,TGW426  ,Singapore,1772586786,1772586786,101.2375,3.8113,10264.14,2026-03-04 09:18:12
8015c1,AIC2381 ,India,1772587088,1772587088,101.7152,3.9306,10355.58,2026-03-04 09:18:12
76b443,SIA726  ,Singapore,1772586779,1772586779,101.4278,4.2193,10972.8,2026-03-04 09:18:12
8015c1,AIC2381 ,India,1772587212,1772587213,101.5613,4.1742,10363.2,2026-03-04 09:20:14
8015c1,AIC2381 ,India,1772587320,1772587320,101.4297,4.3823,10355.58,2026-03-04 09:22:16
8015c1,AIC2381 ,India,1772587344,1772587345,101.4003,4.4287,10355.58,2026-03-04 09:24:19
8015c1,AIC2381 ,India,1772587344,1772587345,101.4003,4.4287,10355.58,2026-03-04 09:26:21
75020a,MAS1432 ,Malaysia,1772587771,1772587805,100.9447,3.7536,8046.72,2026-03-04 09:30:25
75020a,MAS1432 ,Malaysia,1772587841,1772587841,100.8843,3.8891,8580.12,2026-03-04 09:32:27
76b451,SIA508  ,Singapore,1772587938,1772587938,101.046,3.7616,10363.2,2026-03-04 09:32:27
75020a,MAS1432 ,Malaysia,1772587841,1772587841,100.8843,3.8891,8580.12,2026-03-04 09:34:29
76b451,SIA508  ,Singapore,1772588031,1772588032,100.8729,3.8834,10363.2,2026-03-04 09:34:29
70c108,OMA821  ,Oman,1772588180,1772588183,100.2693,3.775,9235.44,2026-03-04 09:36:31
76b451,SIA508  ,Singapore,1772588111,1772588111,100.7246,3.988,10363.2,2026-03-04 09:36:31
70c108,OMA821  ,Oman,1772588308,1772588310,100.4748,3.6589,8580.12,2026-03-04 09:38:32
76b451,SIA508  ,Singapore,1772588111,1772588111,100.7246,3.988,10363.2,2026-03-04 09:38:32
75006f,XAX320  ,Malaysia,1772588426,1772588429,101.0687,3.7435,6606.54,2026-03-04 09:40:34
76ceeb,SIA308  ,Singapore,1772588427,1772588429,101.6121,3.7196,9144.0,2026-03-04 09:40:34
75006f,XAX320  ,Malaysia,1772588426,1772588430,101.0687,3.7435,6606.54,2026-03-04 09:42:36
76ceeb,SIA308  ,Singapore,1772588467,1772588467,101.5409,3.7847,9144.0,2026-03-04 09:42:36
75052a,AXM6143 ,Malaysia,1772588532,1772588534,100.7526,4.0087,8839.2,2026-03-04 09:42:36
75006f,XAX320  ,Malaysia,1772588426,1772588430,101.0687,3.7435,6606.54,2026-03-04 09:44:38
750222,MAS1138 ,Malaysia,1772588667,1772588668,100.8939,3.8677,6705.6,2026-03-04 09:44:38
76ceeb,SIA308  ,Singapore,1772588467,1772588467,101.5409,3.7847,9144.0,2026-03-04 09:44:38
75052a,AXM6143 ,Malaysia,1772588660,1772588660,100.7359,3.7597,8831.58,2026-03-04 09:44:38
76b86c,TGW678  ,Singapore,1772588798,1772588798,101.7391,3.9202,10980.42,2026-03-04 09:46:40
750222,MAS1138 ,Malaysia,1772588741,1772588741,100.84,3.9887,6393.18,2026-03-04 09:46:40
76b863,TGW431  ,Singapore,1772588911,1772588911,101.5202,3.749,10668.0,2026-03-04 09:48:41
76b86c,TGW678  ,Singapore,1772588911,1772588911,101.6,4.1377,10972.8,2026-03-04 09:48:41
750222,MAS1138 ,Malaysia,1772588741,1772588741,100.84,3.9887,6393.18,2026-03-04 09:48:41
76cccb,,Singapore,1772588895,1772588895,100.0696,3.9707,10668.0,2026-03-04 09:48:41
76b86c,TGW678  ,Singapore,1772589034,1772589034,101.4484,4.3747,10965.18,2026-03-04 09:50:43
750222,MAS1138 ,Malaysia,1772588741,1772588741,100.84,3.9887,6393.18,2026-03-04 09:50:43
76cccb,SIA7973 ,Singapore,1772589026,1772589026,100.2773,3.7671,10668.0,2026-03-04 09:50:43
76b453,SIA728  ,Singapore,1772589037,1772589037,101.767,3.9319,10363.2,2026-03-04 09:50:43
76b86c,TGW678  ,Singapore,1772589090,1772589105,101.3806,4.4808,10965.18,2026-03-04 09:52:45
76cccb,SIA7973 ,Singapore,1772589129,1772589131,100.4409,3.6066,10668.0,2026-03-04 09:52:45
76b453,SIA728  ,Singapore,1772589159,1772589159,101.6146,4.1651,10363.2,2026-03-04 09:52:45
76b44a,SIA134  ,Singapore,1772591517,1772591517,101.0461,3.7096,9357.36,2026-03-04 10:32:05
750261,MAS156  ,Malaysia,1772591579,1772591579,100.6323,3.6982,5745.48,2026-03-04 10:34:06
76b449,SIA131  ,Singapore,1772591631,1772591633,101.3526,3.6411,10866.12,2026-03-04 10:34:06
76b44a,SIA134  ,Singapore,1772591579,1772591585,100.9836,3.8307,8724.9,2026-03-04 10:34:06
406a35,BAW12D  ,United Kingdom,1772591623,1772591623,100.7516,3.6772,9144.0,2026-03-04 10:34:06
